surgeons	â
survivors	sent
sword	established
sword	suited
swords	rushed
swordsman	met
swordsmanâ	added
swordsmanâ	obtains
system	appears
system	assumed
system	borrowed
system	delivered
system	develope
system	developed
system	driven
system	make
system	represent
system	seemed
system	worked
tactica	declares
tactician	says
tactics	abandon
tactics	abandoning
tactics	adapt
tactics	adhered
tactics	brought
tactics	continued
tactics	deal
tactics	discard
tactics	discarded
tactics	elaborated
tactics	face
tactics	framed
tactics	gave
tactics	going
tactics	keeping
tactics	lay
tactics	looked
tactics	met
tactics	won
target	provided
task	accomplish
task	accomplished
task	cover
task	required
taxes	paid
tchaldiran	employed
teaching	accepts
teams	disengage
terms	contend
territory	attacking
thegnhood	rendered
theodebert	led
theodosius	accepts
thesis	tracing
thigh	reaching
thighs	reaching
things	going
things	gone
things	rendered
thirst	quench
thoughts	troubled
throne	settled
tie	bound
ties	attached
time	allowing
time	censured
time	commencing
time	covered
time	dispersed
time	endured
time	esteemed
time	find
time	met
time	pressed
time	required
time	retired
times	display
times	known
times	prevailed
title	bound
toi	carried
toi	provided
tomahawk	used
tower	storming
towers	served
town	threatened
town	threw
towns	burning
towns	guarded
towns	need
traitors	showing
transformation	working
trenches	covered
trenches	flooded
triangle	form
tribe	defeat
trooper	carried
troopers	shout
troops	accustomed
troops	act
troops	acting
troops	anything.â
troops	attacked
troops	attempted
troops	bore
troops	broke
troops	carry
troops	confronted
troops	counterpoised
troops	detached
troops	disciplined
troops	draw
troops	driven
troops	employed
troops	ensued
troops	face
troops	fell
troops	formed
troops	forming
troops	found
troops	get
troops	grow
troops	incorporated
troops	induce
troops	keep
troops	keeping
troops	led
troops	marching
troops	opposed
troops	opposing
troops	overloaded
troops	placed
troops	ply
troops	prevent
troops	provided
troops	replaced
troops	represent
troops	resist
troops	retired
troops	retiring
troops	ride
troops	riding
troops	routed
troops	sunk
troops	transfer
troops	trusted
troops	united
troops	wedged
troops	wore
trouble	spare
tunic	felt
tunic	flowing
undertaking	desist
undertaking	pronounce
unfortunates	cut
unfortunates	pushed
united	won
units	composed
units	enlisted
uvre	deliver
van-guard	marched
vanguard	appeared
vanguard	saw
vanguard	thrust
variations	adding
vassals	battle
vedettes	posted
vehicles	stood
vehicles	uvre
verdict	reversed
victor	achieves
victor	throwing
victor	wields
victor	wins
victor	worsting
victories	continued
victories	defeats
victories	destroy
victories	owe
victories	win
victories	won
victory	ascribe
victory	employed
victory	gained
victory	owed
victory	secure
victory	secured
victory	won
vigour	threw
vincas	â
volunteer	raised
waggoners	disengage
waggoners	drilled
waggoners	form
waggoners	taught
waggons	leaving
waist-cloth	bore
waists	hung
walls	showed
war	grow
war	revealed
war-board	â
war-waggons	placed
warfare	recall
warrior	bring
warrior	provided
warrior	worked
warriors	experienced
warriors	march
warriorâ	found
wars	followed
wars	utilised
way	blocked
way	cleave
way	cut
way	force
way	forced
way	forcing
way	hew
way	keep
way	open
way	pursuing
way	secured
way	threading
wealth	enables
weapon	accepted
weapon	delivered
weapon	employing
weapon	knowing
weapon	owing
weapon	planted
weapon	provided
weapon	remained
weapon	retained
weapon	thrusting
weapons	adapted
weapons	allowed
weapons	inflicted
weapons	mace
weapons	trusted
weapons	turn
weapons	turned
week	starved
weight	worsting
whole	links
wielders	give
wing	strengthen
wings	commenced
wings	covered
wings	destined
wings	disturb
wings	drawn
wings	engaged
wings	opened
wings	succeeded
wish	carried
wish	found
wood	moving
wood	placed
woods	brought
woods	concealed
woods	covered
woods	executed
woods	found
woods	occupy
woods	protected
woodwork	replaced
words	echoing
words	suffice
work	continued
work	opened
work	performing
work	wrought
world	disregarded
world	found
world	held
world	learnt
world	rely
wounds	inflicting
writers	attributed
xaintrailles	fell
y	attended
y	given
yards	fell
year	fought
years	advancing
years	committed
years	endure
years	found
years	last
years	preserved
years	rode
â	consisted
î	wore
